row_in_figure,celltype_1,celltype_2,germ_layer_1,germ_layer_2,clade_ancestor_age_E,log2_enrichment_mean,log2_enrichment_A,log2_enrichment_B,significant_both_blastomeres,coupling_depth_E
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,10.5,0.3802,0.2494,0.5109,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,10.75,0.5298,0.4265,0.6332,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,11.0,0.675,0.6364,0.7137,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,11.25,0.8408,0.8163,0.8654,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,11.5,1.0099,1.0122,1.0076,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,11.75,1.1705,1.2173,1.1237,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,12.0,1.3094,1.3957,1.2232,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,12.25,1.4595,1.5934,1.3256,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,12.5,1.6794,1.815,1.5438,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,12.75,1.9763,2.1388,1.8138,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,13.0,2.2533,2.5431,1.9636,1,10.5
42,Neural progenitor cells (Neurod1+),Thalamic neuronal precursors,Neuroectoderm,Neuroectoderm,13.25,2.4687,2.7248,2.2126,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,7.0,-1.1071,-1.088,-1.1262,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,7.25,-1.1445,-1.1074,-1.1816,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,7.5,-1.0953,-1.0679,-1.1227,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,7.75,-1.0391,-0.9996,-1.0786,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,8.0,-0.9287,-0.8616,-0.9958,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,8.25,-0.7819,-0.7431,-0.8207,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,8.5,-0.7128,-0.6539,-0.7718,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,8.75,-0.5647,-0.4939,-0.6355,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,9.0,-0.4272,-0.2989,-0.5556,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,9.25,-0.2314,-0.1262,-0.3366,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,9.5,-0.0995,0.0028,-0.2018,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,9.75,0.023,0.1315,-0.0855,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,10.0,0.2101,0.2642,0.1561,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,10.25,0.3675,0.4372,0.2977,0,10.5
43,Megakaryocytes,Microglia,Blood,Blood,10.5,0.5814,0.6442,0.5187,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,10.75,0.7126,0.7884,0.6368,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,11.0,0.8513,0.9148,0.7878,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,11.25,0.9918,1.1051,0.8786,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,11.5,1.1205,1.1987,1.0423,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,11.75,1.3366,1.4849,1.1884,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,12.0,1.4761,1.6912,1.2611,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,12.25,1.5425,1.6844,1.4006,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,12.5,1.6075,1.6825,1.5324,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,12.75,1.6406,1.7451,1.5361,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,13.0,1.6664,1.854,1.4787,1,10.5
43,Megakaryocytes,Microglia,Blood,Blood,13.25,1.4716,1.8739,1.0693,1,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,7.0,-0.4894,-0.4346,-0.5441,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,7.25,-0.4196,-0.378,-0.4612,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,7.5,-0.206,-0.1014,-0.3106,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,7.75,-0.0408,0.1414,-0.2229,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,8.0,0.1779,0.3917,-0.0359,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,8.25,0.3495,0.5193,0.1796,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,8.5,0.5311,0.7025,0.3598,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,8.75,0.6184,0.8395,0.3972,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,9.0,0.6269,0.906,0.3478,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,9.25,0.8066,1.06,0.5532,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,9.5,0.8012,0.9879,0.6145,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,9.75,0.7855,0.9267,0.6442,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,10.0,0.8814,1.1064,0.6564,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,10.25,1.0049,1.2936,0.7163,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,10.5,1.2348,1.5306,0.939,1,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,10.75,1.3844,1.6707,1.0982,1,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,11.0,1.3599,1.6633,1.0564,1,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,11.25,1.3423,1.7893,0.8953,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,11.5,1.6236,1.9887,1.2586,1,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,11.75,1.6103,2.0384,1.1823,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,12.0,1.2155,2.0855,0.3455,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,12.25,0.9502,1.7609,0.1395,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,12.5,1.1157,1.8028,0.4286,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,12.75,1.1516,1.6386,0.6647,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,13.0,1.2909,1.8002,0.7815,0,10.5
44,Retinal ganglion cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,13.25,1.3513,1.8634,0.8392,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,7.0,-0.5697,-0.6505,-0.4889,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,7.25,-0.548,-0.6585,-0.4374,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,7.5,-0.4966,-0.6101,-0.3831,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,7.75,-0.3434,-0.4825,-0.2042,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,8.0,-0.2805,-0.4089,-0.1522,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,8.25,-0.145,-0.2479,-0.0421,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,8.5,-0.1109,-0.263,0.0413,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,8.75,0.0693,-0.1518,0.2904,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,9.0,0.2548,0.1491,0.3604,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,9.25,0.4835,0.4052,0.5617,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,9.5,0.5181,0.4545,0.5816,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,9.75,0.5544,0.4737,0.635,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,10.0,0.6475,0.6366,0.6585,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,10.25,0.7611,0.7395,0.7827,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,10.5,1.0175,1.0059,1.0292,1,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,10.75,1.1216,1.1834,1.0599,1,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,11.0,1.0962,1.2775,0.9148,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,11.25,1.1431,1.3396,0.9466,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,11.5,1.3838,1.5276,1.24,1,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,11.75,1.369,1.7163,1.0216,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,12.0,1.4548,1.6836,1.2261,1,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,12.25,1.56,2.0048,1.1152,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,12.5,1.3274,2.0764,0.5785,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,12.75,0.8031,1.7762,-0.1701,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,13.0,0.5791,2.0789,-0.9206,0,10.5
45,Primitive erythroid cells,Microglia,Blood,Blood,13.25,0.705,2.1076,-0.6975,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,7.0,-0.563,-0.5702,-0.5557,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,7.25,-0.5627,-0.5888,-0.5366,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,7.5,-0.4716,-0.3862,-0.557,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,7.75,-0.3091,-0.1392,-0.4791,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,8.0,-0.1705,0.0173,-0.3583,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,8.25,-0.0154,0.1499,-0.1808,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,8.5,0.0643,0.2403,-0.1117,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,8.75,0.1632,0.3981,-0.0717,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,9.0,0.2249,0.465,-0.0152,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,9.25,0.3876,0.559,0.2163,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,9.5,0.415,0.5324,0.2975,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,9.75,0.4431,0.6038,0.2824,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,10.0,0.5874,0.8291,0.3457,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,10.25,0.6639,0.8958,0.432,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,10.5,0.9245,1.0598,0.7891,1,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,10.75,1.1333,1.2796,0.9869,1,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,11.0,1.2126,1.2919,1.1333,1,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,11.25,1.3753,1.4479,1.3028,1,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,11.5,1.4024,1.3461,1.4586,1,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,11.75,1.3756,1.2688,1.4825,1,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,12.0,1.2643,1.228,1.3007,1,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,12.25,1.2145,0.9925,1.4365,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,12.5,1.3568,0.8804,1.8331,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,12.75,1.3987,0.7434,2.054,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,13.0,1.2809,0.4782,2.0836,0,10.5
46,Naive retinal progenitor cells,Retinal pigment cells,Neuroectoderm,Neuroectoderm,13.25,1.4358,0.6556,2.216,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,7.0,-0.0327,-0.0523,-0.0132,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,7.25,-0.0327,-0.0672,0.0018,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,7.5,-0.008,-0.0477,0.0317,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,7.75,-0.0004,-0.0458,0.045,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,8.0,0.001,-0.0412,0.0432,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,8.25,0.0108,-0.0309,0.0524,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,8.5,0.0169,-0.0306,0.0645,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,8.75,0.0262,-0.0218,0.0742,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,9.0,0.0341,-0.0089,0.0772,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,9.25,0.0341,0.0046,0.0636,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,9.5,0.0377,0.0074,0.0679,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,9.75,0.055,0.0274,0.0826,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,10.0,0.0528,0.029,0.0766,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,10.25,0.0733,0.0477,0.0988,0,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,10.5,0.0886,0.0646,0.1125,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,10.75,0.1098,0.075,0.1446,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,11.0,0.1286,0.0877,0.1696,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,11.25,0.1414,0.0968,0.1859,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,11.5,0.1712,0.13,0.2124,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,11.75,0.1926,0.1543,0.2309,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,12.0,0.2123,0.179,0.2456,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,12.25,0.2279,0.2157,0.24,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,12.5,0.2383,0.2461,0.2304,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,12.75,0.2636,0.2787,0.2484,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,13.0,0.3522,0.379,0.3253,1,10.5
47,Dermatome,Fibroblasts,Mesoderm,Mesoderm,13.25,0.473,0.4941,0.4519,1,10.5
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,7.0,-1.1506,-1.2005,-1.1008,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,7.25,-1.0707,-1.0996,-1.0418,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,7.5,-0.9961,-1.0085,-0.9836,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,7.75,-0.8604,-0.9094,-0.8114,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,8.0,-0.675,-0.6071,-0.7429,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,8.25,-0.5283,-0.4844,-0.5722,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,8.5,-0.3982,-0.3638,-0.4325,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,8.75,-0.2225,-0.2774,-0.1676,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,9.0,-0.0845,-0.0826,-0.0865,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,9.25,0.0605,0.0855,0.0356,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,9.5,0.2654,0.2805,0.2502,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,9.75,0.4362,0.5035,0.3688,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,10.0,0.5219,0.6177,0.4261,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,10.25,0.7658,0.9323,0.5994,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,10.5,0.9801,1.1432,0.817,0,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,10.75,1.2542,1.5024,1.0059,1,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,11.0,1.5409,1.7083,1.3736,1,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,11.25,1.7182,1.8841,1.5523,1,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,11.5,1.9633,2.1191,1.8074,1,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,11.75,2.172,2.3766,1.9673,1,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,12.0,2.3714,2.4062,2.3366,1,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,12.25,2.6878,2.7548,2.6208,1,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,12.5,2.6759,2.8903,2.4615,1,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,12.75,2.552,3.0348,2.0691,1,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,13.0,2.7584,3.2231,2.2936,1,10.75
48,Nephron progenitors,Ureteric bud,Mesoderm,Mesoderm,13.25,2.5568,3.1416,1.972,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,7.0,-0.1984,-0.3062,-0.0906,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,7.25,-0.1829,-0.3064,-0.0594,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,7.5,-0.2013,-0.2953,-0.1073,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,7.75,-0.1899,-0.276,-0.1039,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,8.0,-0.166,-0.2587,-0.0733,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,8.25,-0.1262,-0.2037,-0.0487,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,8.5,-0.0751,-0.1184,-0.0317,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,8.75,-0.0392,-0.0428,-0.0356,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,9.0,-0.0127,-0.0263,0.0009,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,9.25,-0.0135,0.022,-0.049,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,9.5,0.0425,0.0769,0.0082,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,9.75,0.12,0.1461,0.0939,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,10.0,0.2019,0.2377,0.1661,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,10.25,0.265,0.3088,0.2213,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,10.5,0.3689,0.3828,0.355,0,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,10.75,0.4716,0.4693,0.4739,1,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,11.0,0.559,0.56,0.558,1,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,11.25,0.6526,0.6933,0.6118,1,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,11.5,0.7313,0.7789,0.6836,1,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,11.75,0.8012,0.8929,0.7094,1,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,12.0,0.9976,1.119,0.8762,1,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,12.25,1.1809,1.2996,1.0622,1,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,12.5,1.4539,1.5608,1.347,1,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,12.75,1.661,1.7982,1.5238,1,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,13.0,1.9464,2.1915,1.7013,1,10.75
49,Endothelium,Brain capillary endothelial cells,Mesoderm,Mesoderm,13.25,2.1526,2.4918,1.8134,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,7.0,-0.2635,-0.3161,-0.2108,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,7.25,-0.2586,-0.2969,-0.2204,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,7.5,-0.2171,-0.2948,-0.1394,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,7.75,-0.1921,-0.1895,-0.1947,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,8.0,-0.108,-0.0999,-0.116,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,8.25,-0.0679,-0.0644,-0.0715,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,8.5,-0.0188,0.0143,-0.052,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,8.75,0.0254,0.0761,-0.0253,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,9.0,0.0822,0.1336,0.0308,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,9.25,0.1345,0.2103,0.0588,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,9.5,0.2542,0.328,0.1804,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,9.75,0.3185,0.3902,0.2469,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,10.0,0.3706,0.4319,0.3092,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,10.25,0.4475,0.5054,0.3896,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,10.5,0.493,0.5653,0.4207,0,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,10.75,0.5342,0.5602,0.5082,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,11.0,0.5913,0.6252,0.5574,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,11.25,0.7388,0.7957,0.6819,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,11.5,0.758,0.7666,0.7494,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,11.75,0.7868,0.7918,0.7817,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,12.0,0.8421,0.8323,0.8518,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,12.25,1.0611,1.0672,1.055,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,12.5,1.3389,1.3123,1.3655,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,12.75,1.5646,1.4843,1.645,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,13.0,1.8082,1.6593,1.957,1,10.75
50,Astrocytes,Spinal cord motor neurons,Neuroectoderm,Neuroectoderm,13.25,1.9529,1.7646,2.1413,1,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,7.0,-1.2915,-1.1751,-1.408,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,7.25,-1.2451,-1.1582,-1.332,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,7.5,-1.2179,-1.1471,-1.2888,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,7.75,-1.1467,-1.0781,-1.2152,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,8.0,-1.0343,-0.9527,-1.1159,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,8.25,-0.9031,-0.819,-0.9872,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,8.5,-0.8094,-0.7163,-0.9024,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,8.75,-0.6733,-0.5544,-0.7921,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,9.0,-0.5269,-0.3376,-0.7163,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,9.25,-0.3018,-0.0925,-0.5111,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,9.5,-0.1663,0.0286,-0.3612,0,10.75
51,Mast cells,Megakaryocytes,Blood,Blood,9.75,-0.0384,0.1849,-0.2618,0,10.75
