"blastomere","node","support"
"B1",614149,8
"B1",614150,4
"B1",614151,10
"B1",614152,0
"B1",614153,7
"B1",614154,0
"B1",614155,0
"B1",614156,0
"B1",614157,0
"B1",614158,0
"B1",614159,1
"B1",614160,0
"B1",614161,0
"B1",614162,3
"B1",614163,3
"B1",614164,0
"B1",614165,3
"B1",614166,3
"B1",614167,2
"B1",614168,4
"B1",614169,0
"B1",614170,0
"B1",614171,1
"B1",614172,5
"B1",614173,0
"B1",614174,0
"B1",614175,0
"B1",614176,1
"B1",614177,3
"B1",614178,0
"B1",614179,2
"B1",614180,2
"B1",614181,0
"B1",614182,0
"B1",614183,0
"B1",614184,4
"B1",614185,6
"B1",614186,0
"B1",614187,7
"B1",614188,10
"B1",614189,7
"B1",614190,7
"B1",614191,8
"B1",614192,2
"B1",614193,2
"B1",614194,2
"B1",614195,0
"B1",614196,2
"B1",614197,0
"B1",614198,0
"B1",614199,0
"B1",614200,2
"B1",614201,0
"B1",614202,1
"B1",614203,3
"B1",614204,3
"B1",614205,0
"B1",614206,4
"B1",614207,3
"B1",614208,1
"B1",614209,8
"B1",614210,10
"B1",614211,6
"B1",614212,11
"B1",614213,7
"B1",614214,6
"B1",614215,0
"B1",614216,1
"B1",614217,2
"B1",614218,1
"B1",614219,0
"B1",614220,2
"B1",614221,13
"B1",614222,0
"B1",614223,0
"B1",614224,2
"B1",614225,0
"B1",614226,0
"B1",614227,0
"B1",614228,0
"B1",614229,0
"B1",614230,0
"B1",614231,0
"B1",614232,0
"B1",614233,7
"B1",614234,0
"B1",614235,0
"B1",614236,0
"B1",614237,0
"B1",614238,3
"B1",614239,1
"B1",614240,5
"B1",614241,1
"B1",614242,5
"B1",614243,5
"B1",614244,3
"B1",614245,2
"B1",614246,0
"B1",614247,0
"B1",614248,3
"B1",614249,6
"B1",614250,0
"B1",614251,4
"B1",614252,1
"B1",614253,2
"B1",614254,6
"B1",614255,2
"B1",614256,4
"B1",614257,4
"B1",614258,1
"B1",614259,2
"B1",614260,0
"B1",614261,5
"B1",614262,9
"B1",614263,5
"B1",614264,0
"B1",614265,2
"B1",614266,7
"B1",614267,5
"B1",614268,7
"B1",614269,3
"B1",614270,0
"B1",614271,1
"B1",614272,2
"B1",614273,7
"B1",614274,6
"B1",614275,0
"B1",614276,0
"B1",614277,5
"B1",614278,13
"B1",614279,0
"B1",614280,0
"B1",614281,2
"B1",614282,7
"B1",614283,3
"B1",614284,0
"B1",614285,4
"B1",614286,4
"B1",614287,5
"B1",614288,2
"B1",614289,2
"B1",614290,3
"B1",614291,3
"B1",614292,1
"B1",614293,5
"B1",614294,3
"B1",614295,1
"B1",614296,8
"B1",614297,4
"B1",614298,5
"B1",614299,0
"B1",614300,1
"B1",614301,3
"B1",614302,0
"B1",614303,3
"B1",614304,1
"B1",614305,6
"B1",614306,2
"B1",614307,3
"B1",614308,2
"B1",614309,0
"B1",614310,0
"B1",614311,2
"B1",614312,9
"B1",614313,5
"B1",614314,1
"B1",614315,3
"B1",614316,13
"B1",614317,4
"B1",614318,6
"B1",614319,7
"B1",614320,0
"B1",614321,0
"B1",614322,1
"B1",614323,0
"B1",614324,0
"B1",614325,0
"B1",614326,2
"B1",614327,1
"B1",614328,5
"B1",614329,2
"B1",614330,0
"B1",614331,0
"B1",614332,6
"B1",614333,1
"B1",614334,7
"B1",614335,0
"B1",614336,2
"B1",614337,6
"B1",614338,3
"B1",614339,2
"B1",614340,2
"B1",614341,6
"B1",614342,3
"B1",614343,1
"B1",614344,1
"B1",614345,1
"B1",614346,2
"B1",614347,2
"B1",614348,1
"B1",614349,0
"B1",614350,0
"B1",614351,1
"B1",614352,2
"B1",614353,0
"B1",614354,16
"B1",614355,10
"B1",614356,2
"B1",614357,5
"B1",614358,14
"B1",614359,0
"B1",614360,4
"B1",614361,3
"B1",614362,9
"B1",614363,3
"B1",614364,5
"B1",614365,11
"B1",614366,4
"B1",614367,11
"B1",614368,5
"B1",614369,0
"B1",614370,1
"B1",614371,2
"B1",614372,10
"B1",614373,2
"B1",614374,9
"B1",614375,8
"B1",614376,5
"B1",614377,2
"B1",614378,0
"B1",614379,0
"B1",614380,0
"B1",614381,2
"B1",614382,13
"B1",614383,8
"B1",614384,3
"B1",614385,4
"B1",614386,1
"B1",614387,1
"B1",614388,2
"B1",614389,9
"B1",614390,9
"B1",614391,2
"B1",614392,5
"B1",614393,1
"B1",614394,0
"B1",614395,1
"B1",614396,5
"B1",614397,3
"B1",614398,5
"B1",614399,3
"B1",614400,2
"B1",614401,9
"B1",614402,10
"B1",614403,7
"B1",614404,3
"B1",614405,4
"B1",614406,0
"B1",614407,0
"B1",614408,3
"B1",614409,0
"B1",614410,3
"B1",614411,3
"B1",614412,7
"B1",614413,1
"B1",614414,1
"B1",614415,1
"B1",614416,1
"B1",614417,3
"B1",614418,12
"B1",614419,11
"B1",614420,9
"B1",614421,8
"B1",614422,0
"B1",614423,3
"B1",614424,4
"B1",614425,11
"B1",614426,4
"B1",614427,10
"B1",614428,2
"B1",614429,8
"B1",614430,4
"B1",614431,2
"B1",614432,13
"B1",614433,1
"B1",614434,7
"B1",614435,0
"B1",614436,0
"B1",614437,2
"B1",614438,7
"B1",614439,1
"B1",614440,7
"B1",614441,1
"B1",614442,4
"B1",614443,1
"B1",614444,5
"B1",614445,10
"B1",614446,9
"B1",614447,0
"B1",614448,0
"B1",614449,10
"B1",614450,2
"B1",614451,6
"B1",614452,0
"B1",614453,2
"B1",614454,14
"B1",614455,6
"B1",614456,15
"B1",614457,15
"B1",614458,17
"B1",614459,6
"B1",614460,12
"B1",614461,5
"B1",614462,6
"B1",614463,19
"B1",614464,3
"B1",614465,14
"B1",614466,11
"B1",614467,2
"B1",614468,11
"B1",614469,3
"B1",614470,2
"B1",614471,13
"B1",614472,1
"B1",614473,5
"B1",614474,5
"B1",614475,0
"B1",614476,8
"B1",614477,1
"B1",614478,5
"B1",614479,6
"B1",614480,2
"B1",614481,1
"B1",614482,5
"B1",614483,0
"B1",614484,0
"B1",614485,0
"B1",614486,2
"B1",614487,2
"B1",614488,1
"B1",614489,4
"B1",614490,1
"B1",614491,3
"B1",614492,4
"B1",614493,0
"B1",614494,2
"B1",614495,0
"B1",614496,1
"B1",614497,4
"B1",614498,13
"B1",614499,12
"B1",614500,2
"B1",614501,5
"B1",614502,4
"B1",614503,1
"B1",614504,0
"B1",614505,1
"B1",614506,0
"B1",614507,0
"B1",614508,3
"B1",614509,2
"B1",614510,3
"B1",614511,2
"B1",614512,0
"B1",614513,1
"B1",614514,5
"B1",614515,1
"B1",614516,7
"B1",614517,0
"B1",614518,1
"B1",614519,1
"B1",614520,0
"B1",614521,3
"B1",614522,8
"B1",614523,2
"B1",614524,2
"B1",614525,0
"B1",614526,3
"B1",614527,5
"B1",614528,3
"B1",614529,5
"B1",614530,1
"B1",614531,3
"B1",614532,5
"B1",614533,7
"B1",614534,2
"B1",614535,7
"B1",614536,2
"B1",614537,1
"B1",614538,7
"B1",614539,3
"B1",614540,0
"B1",614541,7
"B1",614542,7
"B1",614543,8
"B1",614544,6
"B1",614545,0
"B1",614546,1
"B1",614547,0
"B1",614548,2
"B1",614549,1
"B1",614550,0
"B1",614551,0
"B1",614552,3
"B1",614553,0
"B1",614554,0
"B1",614555,0
"B1",614556,0
"B1",614557,10
"B1",614558,1
"B1",614559,9
"B1",614560,12
"B1",614561,5
"B1",614562,8
"B1",614563,4
"B1",614564,6
"B1",614565,0
"B1",614566,3
"B1",614567,1
"B1",614568,4
"B1",614569,4
"B1",614570,4
"B1",614571,5
"B1",614572,6
"B1",614573,2
"B1",614574,3
"B1",614575,6
"B1",614576,2
"B1",614577,3
"B1",614578,2
"B1",614579,5
"B1",614580,5
"B1",614581,4
"B1",614582,2
"B1",614583,4
"B1",614584,4
"B1",614585,4
"B1",614586,0
"B1",614587,3
"B1",614588,2
"B1",614589,5
"B1",614590,2
"B1",614591,5
"B1",614592,5
"B1",614593,0
"B1",614594,0
"B1",614595,0
"B1",614596,0
"B1",614597,6
"B1",614598,12
"B1",614599,12
"B1",614600,3
"B1",614601,11
"B1",614602,3
"B1",614603,7
"B1",614604,1
"B1",614605,0
"B1",614606,1
"B1",614607,8
"B1",614608,7
"B1",614609,5
"B1",614610,2
"B1",614611,0
"B1",614612,1
"B1",614613,0
"B1",614614,2
"B1",614615,1
"B1",614616,0
"B1",614617,1
"B1",614618,0
"B1",614619,0
"B1",614620,8
"B1",614621,4
"B1",614622,4
"B1",614623,10
"B1",614624,6
"B1",614625,10
"B1",614626,2
"B1",614627,0
"B1",614628,1
"B1",614629,4
"B1",614630,6
"B1",614631,3
"B1",614632,5
"B1",614633,3
"B1",614634,0
"B1",614635,7
"B1",614636,6
"B1",614637,1
"B1",614638,1
"B1",614639,0
"B1",614640,6
"B1",614641,5
"B1",614642,5
"B1",614643,7
"B1",614644,0
"B1",614645,2
"B1",614646,0
"B1",614647,2
"B1",614648,0
"B1",614649,1
"B1",614650,3
"B1",614651,6
"B1",614652,0
"B1",614653,1
"B1",614654,1
"B1",614655,3
"B1",614656,1
"B1",614657,0
"B1",614658,0
"B1",614659,10
"B1",614660,3
"B1",614661,1
"B1",614662,1
"B1",614663,5
"B1",614664,6
"B1",614665,2
"B1",614666,1
"B1",614667,11
"B1",614668,6
"B1",614669,3
"B1",614670,2
"B1",614671,10
"B1",614672,4
"B1",614673,1
"B1",614674,5
"B1",614675,6
"B1",614676,7
"B1",614677,1
"B1",614678,5
"B1",614679,7
"B1",614680,9
"B1",614681,0
"B1",614682,0
"B1",614683,1
"B1",614684,12
"B1",614685,4
"B1",614686,7
"B1",614687,4
"B1",614688,6
"B1",614689,12
"B1",614690,9
"B1",614691,2
"B1",614692,2
"B1",614693,1
"B1",614694,0
"B1",614695,1
"B1",614696,0
"B1",614697,2
"B1",614698,0
"B1",614699,6
"B1",614700,0
"B1",614701,7
"B1",614702,6
"B1",614703,1
"B1",614704,2
"B1",614705,11
"B1",614706,0
"B1",614707,5
"B1",614708,6
"B1",614709,4
"B1",614710,1
"B1",614711,4
"B1",614712,0
"B1",614713,1
"B1",614714,3
"B1",614715,6
"B1",614716,5
"B1",614717,2
"B1",614718,0
"B1",614719,0
"B1",614720,0
"B1",614721,5
"B1",614722,3
"B1",614723,1
"B1",614724,0
"B1",614725,0
"B1",614726,5
"B1",614727,2
"B1",614728,0
"B1",614729,8
"B1",614730,1
"B1",614731,4
"B1",614732,4
"B1",614733,7
"B1",614734,5
"B1",614735,4
"B1",614736,3
"B1",614737,3
"B1",614738,0
"B1",614739,1
"B1",614740,0
"B1",614741,0
"B1",614742,4
"B1",614743,2
"B1",614744,1
"B1",614745,2
"B1",614746,3
"B1",614747,3
"B1",614748,1
"B1",614749,8
"B1",614750,9
"B1",614751,2
"B1",614752,1
"B1",614753,0
"B1",614754,0
"B1",614755,1
"B1",614756,2
"B1",614757,6
"B1",614758,4
"B1",614759,5
"B1",614760,6
"B1",614761,3
"B1",614762,9
"B1",614763,5
"B1",614764,8
"B1",614765,0
"B1",614766,7
"B1",614767,7
"B1",614768,2
"B1",614769,2
"B1",614770,0
"B1",614771,5
"B1",614772,0
"B1",614773,9
"B1",614774,4
"B1",614775,7
"B1",614776,4
"B1",614777,4
"B1",614778,7
"B1",614779,9
"B1",614780,8
"B1",614781,4
"B1",614782,11
"B1",614783,18
"B1",614784,12
"B1",614785,4
"B1",614786,4
"B1",614787,9
"B1",614788,2
"B1",614789,3
"B1",614790,0
"B1",614791,10
"B1",614792,5
"B1",614793,14
"B1",614794,10
"B1",614795,15
"B1",614796,4
"B1",614797,0
"B1",614798,4
"B1",614799,5
"B1",614800,5
"B1",614801,3
"B1",614802,7
"B1",614803,4
"B1",614804,6
"B1",614805,3
"B1",614806,1
"B1",614807,4
"B1",614808,11
"B1",614809,4
"B1",614810,0
"B1",614811,0
"B1",614812,0
"B1",614813,0
"B1",614814,1
"B1",614815,0
"B1",614816,0
"B1",614817,2
"B1",614818,1
"B1",614819,2
"B1",614820,0
"B1",614821,0
"B1",614822,5
"B1",614823,1
"B1",614824,2
"B1",614825,2
"B1",614826,1
"B1",614827,7
"B1",614828,0
"B1",614829,6
"B1",614830,0
"B1",614831,1
"B1",614832,5
"B1",614833,4
"B1",614834,0
"B1",614835,0
"B1",614836,2
"B1",614837,1
"B1",614838,0
"B1",614839,1
"B1",614840,0
"B1",614841,0
"B1",614842,0
"B1",614843,2
"B1",614844,0
"B1",614845,0
"B1",614846,0
"B1",614847,0
"B1",614848,1
"B1",614849,0
"B1",614850,2
"B1",614851,0
"B1",614852,2
"B1",614853,1
"B1",614854,0
"B1",614855,5
"B1",614856,4
"B1",614857,0
"B1",614858,6
"B1",614859,0
"B1",614860,0
"B1",614861,3
"B1",614862,0
"B1",614863,4
"B1",614864,3
"B1",614865,0
"B1",614866,3
"B1",614867,3
"B1",614868,0
"B1",614869,0
"B1",614870,0
"B1",614871,2
"B1",614872,1
"B1",614873,4
"B1",614874,0
"B1",614875,0
"B1",614876,2
"B1",614877,0
"B1",614878,1
"B1",614879,3
"B1",614880,3
"B1",614881,2
"B1",614882,2
"B1",614883,3
"B1",614884,5
"B1",614885,5
"B1",614886,0
"B1",614887,0
"B1",614888,1
"B1",614889,3
"B1",614890,0
"B1",614891,1
"B1",614892,0
"B1",614893,0
"B1",614894,2
"B1",614895,1
"B1",614896,3
"B1",614897,2
"B1",614898,3
"B1",614899,1
"B1",614900,14
"B1",614901,8
"B1",614902,0
"B1",614903,1
"B1",614904,0
"B1",614905,2
"B1",614906,0
"B1",614907,2
"B1",614908,0
"B1",614909,1
"B1",614910,0
"B1",614911,0
"B1",614912,0
"B1",614913,1
"B1",614914,3
"B1",614915,1
"B1",614916,0
"B1",614917,1
"B1",614918,4
"B1",614919,2
"B1",614920,2
"B1",614921,2
"B1",614922,3
"B1",614923,1
"B1",614924,2
"B1",614925,1
"B1",614926,2
"B1",614927,1
"B1",614928,0
"B1",614929,1
"B1",614930,0
"B1",614931,5
"B1",614932,5
"B1",614933,0
"B1",614934,1
"B1",614935,4
"B1",614936,3
"B1",614937,2
"B1",614938,2
"B1",614939,2
"B1",614940,0
"B1",614941,5
"B1",614942,3
"B1",614943,16
"B1",614944,2
"B1",614945,0
"B1",614946,7
"B1",614947,9
"B1",614948,15
"B1",614949,11
"B1",614950,7
"B1",614951,10
"B1",614952,5
"B1",614953,0
"B1",614954,6
"B1",614955,1
"B1",614956,1
"B1",614957,5
"B1",614958,9
"B1",614959,5
"B1",614960,6
"B1",614961,2
"B1",614962,0
"B1",614963,1
"B1",614964,0
"B1",614965,0
"B1",614966,0
"B1",614967,0
"B1",614968,5
"B1",614969,0
"B1",614970,1
"B1",614971,3
"B1",614972,0
"B1",614973,0
"B1",614974,3
"B1",614975,1
"B1",614976,1
"B1",614977,0
"B1",614978,4
"B1",614979,2
"B1",614980,4
"B1",614981,5
"B1",614982,3
"B1",614983,2
"B1",614984,2
"B1",614985,8
"B1",614986,5
"B1",614987,2
"B1",614988,7
"B1",614989,5
"B1",614990,9
"B1",614991,3
"B1",614992,7
"B1",614993,4
"B1",614994,0
"B1",614995,2
"B1",614996,1
"B1",614997,9
"B1",614998,9
"B1",614999,6
"B1",615000,3
"B1",615001,2
"B1",615002,11
"B1",615003,2
"B1",615004,5
"B1",615005,1
"B1",615006,0
"B1",615007,0
"B1",615008,0
"B1",615009,0
"B1",615010,3
"B1",615011,4
"B1",615012,1
"B1",615013,2
"B1",615014,0
"B1",615015,1
"B1",615016,0
"B1",615017,2
"B1",615018,1
"B1",615019,3
"B1",615020,0
"B1",615021,7
"B1",615022,3
"B1",615023,6
"B1",615024,0
"B1",615025,0
"B1",615026,3
"B1",615027,7
"B1",615028,2
"B1",615029,2
"B1",615030,5
"B1",615031,3
"B1",615032,8
"B1",615033,4
"B1",615034,8
"B1",615035,0
"B1",615036,8
"B1",615037,2
"B1",615038,13
"B1",615039,4
"B1",615040,4
"B1",615041,3
"B1",615042,6
"B1",615043,0
"B1",615044,2
"B1",615045,10
"B1",615046,5
"B1",615047,1
"B1",615048,4
"B1",615049,3
"B1",615050,4
"B1",615051,10
"B1",615052,1
"B1",615053,0
"B1",615054,0
"B1",615055,0
"B1",615056,0
"B1",615057,1
"B1",615058,3
"B1",615059,9
"B1",615060,1
"B1",615061,3
"B1",615062,4
"B1",615063,10
"B1",615064,8
"B1",615065,8
"B1",615066,5
"B1",615067,7
"B1",615068,15
"B1",615069,3
"B1",615070,0
"B1",615071,2
"B1",615072,9
"B1",615073,6
"B1",615074,4
"B1",615075,0
"B1",615076,2
"B1",615077,2
"B1",615078,5
"B1",615079,5
"B1",615080,4
"B1",615081,3
"B1",615082,2
"B1",615083,6
"B1",615084,1
"B1",615085,4
"B1",615086,8
"B1",615087,1
"B1",615088,6
"B1",615089,3
"B1",615090,7
"B1",615091,2
"B1",615092,4
"B1",615093,3
"B1",615094,0
"B1",615095,4
"B1",615096,0
"B1",615097,5
"B1",615098,8
"B1",615099,14
"B1",615100,1
"B1",615101,0
"B1",615102,5
"B1",615103,7
"B1",615104,3
"B1",615105,4
"B1",615106,0
"B1",615107,4
"B1",615108,7
"B1",615109,3
"B1",615110,12
"B1",615111,4
"B1",615112,1
"B1",615113,3
"B1",615114,0
"B1",615115,2
"B1",615116,0
"B1",615117,5
"B1",615118,9
"B1",615119,10
"B1",615120,8
"B1",615121,1
"B1",615122,1
"B1",615123,10
"B1",615124,1
"B1",615125,1
"B1",615126,4
"B1",615127,5
"B1",615128,3
"B1",615129,0
"B1",615130,5
"B1",615131,5
"B1",615132,3
"B1",615133,11
"B1",615134,3
"B1",615135,2
"B1",615136,5
"B1",615137,2
"B1",615138,4
"B1",615139,8
"B1",615140,5
"B1",615141,2
"B1",615142,7
"B1",615143,6
"B1",615144,1
"B1",615145,10
"B1",615146,2
"B1",615147,4
"B1",615148,2
"B1",615149,3
"B1",615150,3
"B1",615151,4
"B1",615152,11
"B1",615153,1
"B1",615154,0
"B1",615155,7
"B1",615156,4
"B1",615157,2
"B1",615158,3
"B1",615159,3
"B1",615160,4
"B1",615161,3
"B1",615162,6
"B1",615163,4
"B1",615164,6
"B1",615165,3
"B1",615166,1
"B1",615167,11
"B1",615168,5
"B1",615169,1
"B1",615170,16
"B1",615171,3
"B1",615172,1
"B1",615173,6
"B1",615174,4
"B1",615175,4
"B1",615176,7
"B1",615177,7
"B1",615178,6
"B1",615179,2
"B1",615180,5
"B1",615181,1
"B1",615182,2
"B1",615183,3
"B1",615184,8
"B1",615185,4
"B1",615186,3
"B1",615187,4
"B1",615188,7
"B1",615189,8
"B1",615190,6
"B1",615191,6
"B1",615192,3
"B1",615193,7
"B1",615194,5
"B1",615195,0
"B1",615196,10
"B1",615197,4
"B1",615198,0
"B1",615199,14
"B1",615200,5
"B1",615201,2
"B1",615202,0
"B1",615203,1
"B1",615204,0
"B1",615205,0
"B1",615206,2
"B1",615207,7
"B1",615208,6
"B1",615209,2
"B1",615210,1
"B1",615211,10
"B1",615212,6
"B1",615213,2
"B1",615214,2
"B1",615215,4
"B1",615216,3
"B1",615217,8
"B1",615218,8
"B1",615219,3
"B1",615220,0
"B1",615221,0
"B1",615222,0
"B1",615223,0
"B1",615224,0
"B1",615225,14
"B1",615226,5
"B1",615227,3
"B1",615228,3
"B1",615229,1
"B1",615230,0
"B1",615231,0
"B1",615232,4
"B1",615233,0
"B1",615234,3
"B1",615235,8
"B1",615236,4
"B1",615237,0
"B1",615238,1
"B1",615239,3
"B1",615240,1
"B1",615241,3
"B1",615242,8
"B1",615243,2
"B1",615244,10
"B1",615245,5
"B1",615246,2
"B1",615247,1
"B1",615248,1
"B1",615249,6
"B1",615250,1
"B1",615251,1
"B1",615252,1
"B1",615253,6
"B1",615254,5
"B1",615255,5
"B1",615256,4
"B1",615257,2
"B1",615258,5
"B1",615259,0
"B1",615260,5
"B1",615261,0
"B1",615262,8
"B1",615263,6
"B1",615264,4
"B1",615265,12
"B1",615266,10
"B1",615267,6
"B1",615268,5
"B1",615269,14
"B1",615270,11
"B1",615271,0
"B1",615272,1
"B1",615273,0
"B1",615274,1
"B1",615275,2
"B1",615276,2
"B1",615277,1
"B1",615278,2
"B1",615279,2
"B1",615280,9
"B1",615281,3
"B1",615282,2
"B1",615283,0
"B1",615284,5
"B1",615285,1
"B1",615286,5
"B1",615287,4
"B1",615288,11
"B1",615289,5
"B1",615290,2
"B1",615291,13
"B1",615292,9
"B1",615293,1
"B1",615294,3
"B1",615295,2
"B1",615296,5
"B1",615297,4
"B1",615298,3
"B1",615299,5
"B1",615300,3
"B1",615301,13
"B1",615302,8
"B1",615303,10
"B1",615304,0
"B1",615305,2
"B1",615306,5
"B1",615307,13
"B1",615308,6
"B1",615309,4
"B1",615310,0
"B1",615311,1
"B1",615312,7
"B1",615313,5
"B1",615314,4
"B1",615315,4
"B1",615316,2
"B1",615317,3
"B1",615318,1
"B1",615319,2
"B1",615320,15
"B1",615321,1
"B1",615322,2
"B1",615323,16
"B1",615324,5
"B1",615325,0
"B1",615326,6
"B1",615327,6
"B1",615328,1
"B1",615329,4
"B1",615330,3
"B1",615331,3
"B1",615332,11
"B1",615333,6
"B1",615334,9
"B1",615335,16
"B1",615336,18
"B1",615337,13
"B1",615338,4
"B1",615339,0
"B1",615340,1
"B1",615341,0
"B1",615342,2
"B1",615343,0
"B1",615344,0
"B1",615345,0
"B1",615346,4
"B1",615347,1
"B1",615348,0
"B1",615349,7
"B1",615350,2
"B1",615351,0
"B1",615352,1
"B1",615353,5
"B1",615354,3
"B1",615355,0
"B1",615356,3
"B1",615357,2
"B1",615358,0
"B1",615359,16
"B1",615360,5
"B1",615361,0
"B1",615362,4
"B1",615363,15
"B1",615364,7
"B1",615365,6
"B1",615366,2
"B1",615367,5
"B1",615368,2
"B1",615369,5
"B1",615370,3
"B1",615371,6
"B1",615372,4
"B1",615373,12
"B1",615374,14
"B1",615375,12
"B1",615376,8
"B1",615377,7
"B1",615378,3
"B1",615379,10
"B1",615380,3
"B1",615381,5
"B1",615382,3
"B1",615383,6
"B1",615384,0
"B1",615385,2
"B1",615386,3
"B1",615387,0
"B1",615388,2
"B1",615389,1
"B1",615390,6
"B1",615391,0
"B1",615392,18
"B1",615393,10
"B1",615394,5
"B1",615395,0
"B1",615396,9
"B1",615397,0
"B1",615398,3
"B1",615399,1
"B1",615400,7
"B1",615401,4
"B1",615402,8
"B1",615403,9
"B1",615404,7
"B1",615405,1
"B1",615406,2
"B1",615407,0
"B1",615408,0
"B1",615409,2
"B1",615410,4
"B1",615411,11
"B1",615412,2
"B1",615413,4
"B1",615414,5
"B1",615415,4
"B1",615416,11
"B1",615417,5
"B1",615418,8
"B1",615419,1
"B1",615420,4
"B1",615421,5
"B1",615422,4
"B1",615423,2
"B1",615424,13
"B1",615425,3
"B1",615426,4
"B1",615427,6
"B1",615428,5
"B1",615429,3
"B1",615430,7
"B1",615431,9
"B1",615432,8
"B1",615433,9
"B1",615434,1
"B1",615435,4
"B1",615436,0
"B1",615437,1
"B1",615438,5
"B1",615439,3
"B1",615440,1
"B1",615441,11
"B1",615442,0
"B1",615443,0
"B1",615444,0
"B1",615445,3
"B1",615446,0
"B1",615447,0
"B1",615448,1
"B1",615449,0
"B1",615450,0
"B1",615451,0
"B1",615452,5
"B1",615453,5
"B1",615454,6
"B1",615455,5
"B1",615456,3
"B1",615457,0
"B1",615458,1
"B1",615459,6
"B1",615460,2
"B1",615461,0
"B1",615462,0
"B1",615463,1
"B1",615464,4
"B1",615465,7
"B1",615466,2
"B1",615467,0
"B1",615468,1
"B1",615469,2
"B1",615470,3
"B1",615471,4
"B1",615472,3
"B1",615473,4
"B1",615474,1
"B1",615475,6
"B1",615476,7
"B1",615477,11
"B1",615478,4
"B1",615479,3
"B1",615480,0
"B1",615481,1
"B1",615482,2
"B1",615483,4
"B1",615484,1
"B1",615485,8
"B1",615486,0
"B1",615487,5
"B1",615488,6
"B1",615489,0
"B1",615490,3
"B1",615491,4
"B1",615492,8
"B1",615493,0
"B1",615494,3
"B1",615495,1
"B1",615496,0
"B1",615497,5
"B1",615498,10
"B1",615499,5
"B1",615500,14
"B1",615501,5
"B1",615502,3
"B1",615503,5
"B1",615504,3
"B1",615505,0
"B1",615506,3
"B1",615507,12
"B1",615508,0
"B1",615509,19
"B1",615510,12
"B1",615511,12
"B1",615512,6
"B1",615513,8
"B1",615514,3
"B1",615515,0
"B1",615516,8
"B1",615517,1
"B1",615518,2
"B1",615519,1
"B1",615520,3
"B1",615521,16
"B1",615522,4
"B1",615523,8
"B1",615524,2
"B1",615525,7
"B1",615526,2
"B1",615527,4
"B1",615528,2
"B1",615529,8
"B1",615530,0
"B1",615531,8
"B1",615532,3
"B1",615533,2
"B1",615534,5
"B1",615535,2
"B1",615536,16
"B1",615537,2
"B1",615538,5
"B1",615539,15
"B1",615540,5
"B1",615541,2
"B1",615542,2
"B1",615543,4
"B1",615544,14
"B1",615545,0
"B1",615546,5
"B1",615547,6
"B1",615548,2
"B1",615549,2
"B1",615550,9
"B1",615551,2
"B1",615552,9
"B1",615553,5
"B1",615554,4
"B1",615555,15
"B1",615556,4
"B1",615557,15
"B1",615558,1
"B1",615559,9
"B1",615560,2
"B1",615561,6
"B1",615562,5
"B1",615563,6
"B1",615564,2
"B1",615565,1
"B1",615566,3
"B1",615567,16
"B1",615568,4
"B1",615569,6
"B1",615570,0
"B1",615571,2
"B1",615572,10
"B1",615573,8
"B1",615574,9
"B1",615575,2
"B1",615576,0
"B1",615577,6
"B1",615578,6
"B1",615579,4
"B1",615580,6
"B1",615581,5
"B1",615582,4
"B1",615583,6
"B1",615584,3
"B1",615585,5
"B1",615586,2
"B1",615587,1
"B1",615588,5
"B1",615589,11
"B1",615590,0
"B1",615591,3
"B1",615592,3
"B1",615593,14
"B1",615594,5
"B1",615595,6
"B1",615596,4
"B1",615597,2
"B1",615598,5
"B1",615599,4
"B1",615600,12
"B1",615601,9
"B1",615602,2
"B1",615603,14
"B1",615604,4
"B1",615605,0
"B1",615606,5
"B1",615607,20
"B1",615608,14
"B1",615609,9
"B1",615610,5
"B1",615611,5
"B1",615612,4
"B1",615613,2
"B1",615614,6
"B1",615615,7
"B1",615616,0
"B1",615617,5
"B1",615618,1
"B1",615619,4
"B1",615620,4
"B1",615621,7
"B1",615622,1
"B1",615623,0
"B1",615624,10
"B1",615625,2
"B1",615626,18
"B1",615627,8
"B1",615628,2
"B1",615629,3
"B1",615630,6
"B1",615631,3
"B1",615632,5
"B1",615633,20
"B1",615634,1
"B1",615635,5
"B1",615636,16
"B1",615637,1
"B1",615638,19
"B1",615639,6
"B1",615640,0
"B1",615641,1
"B1",615642,2
"B1",615643,4
"B1",615644,2
"B1",615645,10
"B1",615646,7
"B1",615647,8
"B1",615648,4
"B1",615649,0
"B1",615650,3
"B1",615651,3
"B1",615652,4
"B1",615653,5
"B1",615654,13
"B1",615655,14
"B1",615656,18
"B1",615657,8
"B1",615658,0
"B1",615659,5
"B1",615660,11
"B1",615661,3
"B1",615662,11
"B1",615663,7
"B1",615664,4
"B1",615665,7
"B1",615666,1
"B1",615667,8
"B1",615668,2
"B1",615669,1
"B1",615670,1
"B1",615671,2
"B1",615672,6
"B1",615673,0
"B1",615674,3
"B1",615675,1
"B1",615676,3
"B1",615677,2
"B1",615678,3
"B1",615679,8
"B1",615680,10
"B1",615681,13
"B1",615682,4
"B1",615683,8
"B1",615684,0
"B1",615685,5
"B1",615686,0
"B1",615687,3
"B1",615688,3
"B1",615689,3
"B1",615690,1
"B1",615691,0
"B1",615692,0
"B1",615693,2
"B1",615694,6
"B1",615695,2
"B1",615696,10
"B1",615697,4
"B1",615698,3
"B1",615699,1
"B1",615700,0
"B1",615701,4
"B1",615702,2
