"founder","celltype","log2fc","n_cells","type_n","founder_n","blast"
"f2277","Epithelium",1.08516921902938,31,24566,390,"Blastomere B"
"f2278","Epithelium",NA,1,24566,111,"Blastomere B"
"f2279","Epithelium",-1.63357240277263,11,24566,911,"Blastomere B"
"f2280","Epithelium",NA,3,24566,431,"Blastomere B"
"f2281","Epithelium",NA,6,24566,273,"Blastomere B"
"f2282","Epithelium",NA,1,24566,264,"Blastomere A"
"f2283","Epithelium",NA,0,24566,293,"Blastomere A"
"f2284","Epithelium",0.812303803835896,25,24566,380,"Blastomere B"
"f2285","Epithelium",0.680311499632943,32,24566,533,"Blastomere B"
"f2286","Epithelium",NA,5,24566,553,"Blastomere A"
"f2287","Epithelium",NA,3,24566,523,"Blastomere A"
"f2288","Epithelium",-0.343845818961753,48,24566,1626,"Blastomere B"
"f2289","Epithelium",NA,3,24566,280,"Blastomere A"
"f2290","Epithelium",NA,1,24566,237,"Blastomere A"
"f2291","Epithelium",NA,0,24566,295,"Blastomere A"
"f2292","Epithelium",NA,6,24566,285,"Blastomere B"
"f2293","Epithelium",-0.42248498447807,22,24566,787,"Blastomere A"
"f2294","Epithelium",NA,0,24566,667,"Blastomere B"
"f2295","Epithelium",-0.200296232943738,21,24566,644,"Blastomere A"
"f2296","Epithelium",NA,3,24566,451,"Blastomere B"
"f2297","Epithelium",NA,0,24566,328,"Blastomere A"
"f2298","Epithelium",NA,1,24566,777,"Blastomere B"
"f2299","Epithelium",1.02806350025429,158,24566,2068,"Blastomere A"
"f2300","Epithelium",NA,8,24566,1386,"Blastomere B"
"f2301","Epithelium",NA,0,24566,1212,"Blastomere A"
"f2302","Epithelium",0.130972908642508,32,24566,780,"Blastomere A"
"f2303","Epithelium",NA,0,24566,533,"Blastomere A"
"f2304","Epithelium",0.503641963722407,23,24566,433,"Blastomere A"
"f2305","Epithelium",NA,1,24566,392,"Blastomere A"
"f2306","Epithelium",NA,1,24566,345,"Blastomere B"
"f2307","Epithelium",NA,9,24566,556,"Blastomere A"
"f2308","Epithelium",NA,4,24566,549,"Blastomere B"
"f2309","Epithelium",NA,2,24566,1069,"Blastomere A"
"f2310","Epithelium",0.67490814110361,64,24566,1070,"Blastomere A"
"f2311","Epithelium",NA,0,24566,736,"Blastomere A"
"f2312","Epithelium",NA,2,24566,1286,"Blastomere B"
"f2313","Epithelium",NA,0,24566,786,"Blastomere A"
"f2314","Epithelium",-0.531530193861647,43,24566,1659,"Blastomere A"
"f2315","Epithelium",NA,7,24566,2765,"Blastomere B"
"f2316","Epithelium",NA,0,24566,542,"Blastomere A"
"f2317","Epithelium",-1.25967666753562,67,24566,4282,"Blastomere A"
"f2318","Epithelium",-0.33874983578029,45,24566,1519,"Blastomere A"
"f2319","Epithelium",0.181523489441671,28,24566,659,"Blastomere A"
"f2320","Epithelium",-0.861609619795009,10,24566,485,"Blastomere B"
"f2321","Epithelium",-0.866218055077573,29,24566,1411,"Blastomere A"
"f2322","Epithelium",NA,1,24566,1072,"Blastomere A"
"f2323","Epithelium",-0.538649033390224,281,24566,10895,"Blastomere A"
"f2324","Epithelium",3.57960547637306,43,24566,96,"Blastomere A"
"f2325","Epithelium",3.52530949905792,22,24566,51,"Blastomere A"
"f2326","Epithelium",3.54972551404791,111,24566,253,"Blastomere A"
"f2327","Epithelium",3.47526881655833,10,24566,24,"Blastomere A"
"f2328","Epithelium",3.74591640650199,95,24566,189,"Blastomere A"
"f2329","Epithelium",3.73830322239212,14,24566,28,"Blastomere A"
"f2330","Epithelium",3.64314598935178,22,24566,47,"Blastomere A"
"f2331","Epithelium",3.57603179349324,21,24566,47,"Blastomere B"
"f2332","Epithelium",3.10199384167074,46,24566,143,"Blastomere A"
"f2333","Epithelium",2.98984198938808,25,24566,84,"Blastomere B"
"f2334","Epithelium",3.77529742987432,79,24566,154,"Blastomere B"
"f2335","Epithelium",4.22217959799896,93,24566,133,"Blastomere A"
"f2336","Epithelium",2.65584106220015,17,24566,72,"Blastomere A"
"f2337","Epithelium",3.19728406925856,100,24566,291,"Blastomere B"
"f2338","Epithelium",2.32891228625442,16,24566,85,"Blastomere B"
"f2339","Epithelium",3.06023131727948,195,24566,624,"Blastomere A"
"f2340","Epithelium",3.46649860693059,164,24566,396,"Blastomere B"
"f2341","Epithelium",4.04414493706948,301,24566,487,"Blastomere A"
"f2342","Epithelium",1.77482909841723,30,24566,234,"Blastomere B"
"f2343","Epithelium",1.20136223653391,56,24566,650,"Blastomere A"
"f2344","Epithelium",2.92882512844154,97,24566,340,"Blastomere A"
"f2345","Epithelium",3.10000026390396,177,24566,551,"Blastomere A"
"f2346","Epithelium",2.82557005860977,115,24566,433,"Blastomere A"
"f2347","Epithelium",1.24214998862882,67,24566,756,"Blastomere A"
"f2348","Epithelium",1.666698481589,113,24566,950,"Blastomere A"
"f2349","Epithelium",1.32791422669134,68,24566,723,"Blastomere A"
"f2350","Epithelium",1.50031394600465,23,24566,217,"Blastomere A"
"f2351","Epithelium",0.639417557881661,74,24566,1268,"Blastomere B"
"f2352","Epithelium",2.22609706410628,122,24566,696,"Blastomere A"
"f2353","Epithelium",0.620716581037899,92,24566,1597,"Blastomere B"
"f2354","Epithelium",0.175367028000961,11,24566,260,"Blastomere A"
"f2355","Epithelium",1.54764852651878,238,24566,2173,"Blastomere A"
"f2356","Epithelium",0.922637386830139,136,24566,1915,"Blastomere B"
"f2357","Epithelium",1.090604966323,30,24566,376,"Blastomere A"
"f2358","Epithelium",1.57947592983314,406,24566,3626,"Blastomere A"
"f2359","Epithelium",0.0564791824183737,21,24566,539,"Blastomere A"
"f2360","Epithelium",1.23351107035495,37,24566,420,"Blastomere A"
"f2361","Epithelium",0.713310143257138,397,24566,6463,"Blastomere B"
"f2362","Epithelium",0.796719908617441,63,24566,968,"Blastomere B"
"f2363","Epithelium",NA,8,24566,723,"Blastomere A"
"f2364","Epithelium",0.396080365286909,60,24566,1217,"Blastomere A"
"f2365","Epithelium",NA,1,24566,148,"Blastomere B"
"f2366","Epithelium",NA,1,24566,95,"Blastomere B"
"f2367","Epithelium",NA,0,24566,62,"Blastomere B"
"f2368","Epithelium",NA,1,24566,81,"Blastomere A"
"f2369","Epithelium",NA,0,24566,156,"Blastomere A"
"f2370","Epithelium",NA,0,24566,357,"Blastomere A"
"f2371","Epithelium",NA,1,24566,255,"Blastomere A"
"f2372","Epithelium",NA,6,24566,324,"Blastomere A"
"f2373","Epithelium",NA,1,24566,637,"Blastomere A"
"f2374","Epithelium",NA,1,24566,245,"Blastomere A"
"f2375","Epithelium",NA,1,24566,157,"Blastomere A"
"f2376","Epithelium",NA,3,24566,771,"Blastomere B"
"f2377","Epithelium",-0.277390584713026,20,24566,647,"Blastomere A"
"f2378","Epithelium",NA,2,24566,442,"Blastomere B"
"f2379","Epithelium",NA,0,24566,444,"Blastomere A"
"f2380","Epithelium",NA,7,24566,285,"Blastomere B"
"f2381","Epithelium",NA,9,24566,218,"Blastomere A"
"f2382","Epithelium",NA,0,24566,222,"Blastomere B"
"f2383","Epithelium",NA,0,24566,195,"Blastomere A"
"f2384","Epithelium",-0.787869947121432,12,24566,553,"Blastomere A"
"f2385","Epithelium",-0.496913239301913,12,24566,452,"Blastomere A"
"f2386","Epithelium",NA,4,24566,700,"Blastomere B"
"f2387","Epithelium",-1.25590513979812,78,24566,4972,"Blastomere A"
"f2388","Epithelium",-1.36023023156942,21,24566,1439,"Blastomere A"
"f2389","Epithelium",0.031009833209964,210,24566,5486,"Blastomere B"
"f2390","Epithelium",NA,2,24566,15,"Blastomere B"
"f2391","Epithelium",NA,5,24566,24,"Blastomere A"
"f2392","Epithelium",NA,7,24566,29,"Blastomere B"
"f2393","Epithelium",2.8123038038359,10,24566,38,"Blastomere A"
"f2394","Epithelium",NA,5,24566,37,"Blastomere A"
"f2395","Epithelium",NA,8,24566,31,"Blastomere A"
"f2396","Epithelium",NA,6,24566,32,"Blastomere A"
"f2397","Epithelium",2.24353853064254,22,24566,124,"Blastomere A"
"f2398","Epithelium",3.499516362805,25,24566,59,"Blastomere B"
"f2399","Epithelium",1.41637512750476,45,24566,450,"Blastomere A"
"f2400","Epithelium",1.98341572022865,20,24566,135,"Blastomere A"
"f2401","Epithelium",0.885860410805977,18,24566,260,"Blastomere B"
"f2402","Epithelium",0.377236733597798,20,24566,411,"Blastomere A"
"f2403","Epithelium",0.763888632586592,32,24566,503,"Blastomere A"
"f2404","Epithelium",0.221027529182537,10,24566,229,"Blastomere B"
"f2405","Epithelium",0.617287821430753,15,24566,261,"Blastomere A"
"f2406","Epithelium",-0.00927947914811625,22,24566,591,"Blastomere A"
"f2407","Epithelium",0.39458643873947,46,24566,934,"Blastomere B"
"f2408","Epithelium",0.153340721670963,40,24566,960,"Blastomere B"
"f2409","Epithelium",0.584561706845305,254,24566,4521,"Blastomere A"
"f2410","Epithelium",-0.464889279511092,181,24566,6668,"Blastomere A"
"f2411","Epithelium",NA,4,24566,37,"Blastomere B"
"f2412","Epithelium",NA,3,24566,15,"Blastomere B"
"f2413","Epithelium",NA,6,24566,36,"Blastomere B"
"f2414","Epithelium",3.33975384590184,11,24566,29,"Blastomere A"
"f2415","Epithelium",NA,6,24566,30,"Blastomere B"
"f2416","Epithelium",1.99234884499866,24,24566,161,"Blastomere A"
"f2417","Epithelium",3.5500994872315,61,24566,139,"Blastomere A"
"f2418","Epithelium",2.67940953333855,12,24566,50,"Blastomere B"
"f2419","Epithelium",0.7965708775713,30,24566,461,"Blastomere A"
"f2420","Epithelium",NA,2,24566,74,"Blastomere B"
"f2421","Epithelium",NA,3,24566,64,"Blastomere A"
"f2422","Epithelium",NA,4,24566,158,"Blastomere A"
"f2423","Epithelium",NA,2,24566,78,"Blastomere A"
"f2424","Epithelium",0.785969656022433,25,24566,387,"Blastomere B"
"f2425","Epithelium",0.738303222392119,10,24566,160,"Blastomere B"
"f2426","Epithelium",NA,5,24566,344,"Blastomere B"
"f2427","Epithelium",-0.0244786635782244,27,24566,733,"Blastomere A"
"f2428","Epithelium",NA,9,24566,337,"Blastomere B"
"f2429","Epithelium",1.30323615215402,38,24566,411,"Blastomere B"
"f2430","Epithelium",1.56531842120075,157,24566,1416,"Blastomere A"
"f2431","Epithelium",0.368012105943358,22,24566,455,"Blastomere A"
"f2432","Epithelium",2.45958719432606,183,24566,888,"Blastomere A"
"f2433","Epithelium",0.0245315740161454,29,24566,761,"Blastomere B"
"f2434","Epithelium",NA,1,24566,182,"Blastomere B"
"f2435","Epithelium",NA,0,24566,141,"Blastomere B"
"f2436","Epithelium",2.56837822094981,146,24566,657,"Blastomere A"
"f2437","Epithelium",NA,2,24566,901,"Blastomere B"
"f2438","Epithelium",0.638068737957651,86,24566,1475,"Blastomere B"
"f2439","Epithelium",NA,2,24566,1344,"Blastomere A"
"f2440","Epithelium",-1.23215250199387,37,24566,2320,"Blastomere B"
"f2441","Epithelium",0.992124841420708,160,24566,2147,"Blastomere A"
"f2442","Epithelium",NA,6,24566,2669,"Blastomere B"
"f2443","Epithelium",-1.69201442861962,62,24566,5347,"Blastomere A"
"f2444","Epithelium",0.284541664387041,197,24566,4317,"Blastomere A"
"f2445","Epithelium",NA,3,24566,118,"Blastomere B"
"f2446","Epithelium",NA,0,24566,194,"Blastomere B"
"f2447","Epithelium",NA,7,24566,258,"Blastomere A"
"f2448","Epithelium",NA,9,24566,610,"Blastomere B"
"f2449","Epithelium",NA,0,24566,1427,"Blastomere A"
"f2450","Epithelium",NA,2,24566,976,"Blastomere A"
"f2451","Epithelium",-1.65937141055615,16,24566,1349,"Blastomere B"
"f2452","Epithelium",NA,2,24566,1439,"Blastomere A"
"f2453","Epithelium",NA,8,24566,1818,"Blastomere A"
"f2454","Epithelium",1.11176161791956,228,24566,2816,"Blastomere B"
"f2455","Epithelium",-0.271032272605348,491,24566,15814,"Blastomere A"
"f2456","Epithelium",NA,0,24566,6,"Blastomere B"
"f2457","Epithelium",NA,0,24566,2,"Blastomere A"
"f2458","Epithelium",NA,0,24566,1,"Blastomere A"
"f2459","Epithelium",NA,0,24566,7,"Blastomere A"
"f2460","Epithelium",NA,1,24566,5,"Blastomere A"
"f2461","Epithelium",NA,0,24566,13,"Blastomere B"
"f2462","Epithelium",NA,0,24566,12,"Blastomere B"
"f2463","Epithelium",NA,0,24566,12,"Blastomere B"
"f2464","Epithelium",NA,2,24566,3,"Blastomere B"
"f2465","Epithelium",NA,0,24566,11,"Blastomere B"
"f2466","Epithelium",NA,0,24566,11,"Blastomere B"
"f2467","Epithelium",NA,0,24566,8,"Blastomere B"
"f2468","Epithelium",NA,0,24566,2,"Blastomere B"
"f2469","Epithelium",NA,0,24566,2,"Blastomere B"
"f2470","Epithelium",NA,1,24566,13,"Blastomere B"
"f2471","Epithelium",NA,0,24566,12,"Blastomere A"
"f2472","Epithelium",NA,0,24566,8,"Blastomere B"
"f2473","Epithelium",NA,6,24566,6,"Blastomere B"
"f2474","Epithelium",NA,0,24566,3,"Blastomere B"
"f2475","Epithelium",NA,0,24566,7,"Blastomere B"
"f2476","Epithelium",NA,0,24566,5,"Blastomere B"
"f2477","Epithelium",NA,0,24566,7,"Blastomere B"
"f2478","Epithelium",NA,0,24566,3,"Blastomere B"
"f2479","Epithelium",NA,0,24566,12,"Blastomere B"
"f2480","Epithelium",NA,0,24566,15,"Blastomere A"
"f2481","Epithelium",NA,0,24566,6,"Blastomere B"
"f2482","Epithelium",NA,0,24566,9,"Blastomere B"
"f2483","Epithelium",NA,4,24566,4,"Blastomere B"
"f2484","Epithelium",NA,1,24566,2,"Blastomere B"
"f2485","Epithelium",NA,0,24566,11,"Blastomere B"
"f2486","Epithelium",NA,0,24566,4,"Blastomere B"
"f2487","Epithelium",NA,0,24566,6,"Blastomere B"
"f2488","Epithelium",NA,6,24566,7,"Blastomere A"
"f2489","Epithelium",NA,0,24566,7,"Blastomere A"
"f2490","Epithelium",NA,0,24566,7,"Blastomere A"
"f2491","Epithelium",NA,3,24566,14,"Blastomere A"
"f2492","Epithelium",NA,0,24566,14,"Blastomere A"
"f2493","Epithelium",NA,0,24566,17,"Blastomere A"
"f2494","Epithelium",NA,0,24566,13,"Blastomere A"
"f2495","Epithelium",NA,0,24566,8,"Blastomere A"
"f2496","Epithelium",NA,1,24566,1,"Blastomere A"
"f2497","Epithelium",NA,0,24566,1,"Blastomere A"
"f2498","Epithelium",NA,0,24566,9,"Blastomere B"
"f2499","Epithelium",NA,1,24566,14,"Blastomere B"
"f2500","Epithelium",NA,0,24566,15,"Blastomere B"
"f2501","Epithelium",NA,0,24566,4,"Blastomere B"
"f2502","Epithelium",NA,0,24566,7,"Blastomere A"
"f2503","Epithelium",NA,3,24566,7,"Blastomere A"
"f2504","Epithelium",NA,0,24566,19,"Blastomere A"
"f2505","Epithelium",NA,0,24566,4,"Blastomere A"
"f2506","Epithelium",NA,0,24566,6,"Blastomere A"
"f2507","Epithelium",NA,0,24566,2,"Blastomere A"
"f2508","Epithelium",NA,0,24566,6,"Blastomere A"
"f2509","Epithelium",NA,0,24566,8,"Blastomere A"
"f2510","Epithelium",NA,0,24566,14,"Blastomere A"
"f2511","Epithelium",NA,0,24566,10,"Blastomere A"
"f2512","Epithelium",NA,1,24566,15,"Blastomere A"
"f2513","Epithelium",NA,0,24566,7,"Blastomere A"
"f2514","Epithelium",NA,0,24566,4,"Blastomere B"
"f2515","Epithelium",NA,0,24566,4,"Blastomere B"
"f2516","Epithelium",NA,0,24566,6,"Blastomere B"
"f2517","Epithelium",NA,0,24566,16,"Blastomere B"
"f2518","Epithelium",NA,0,24566,12,"Blastomere B"
"f2519","Epithelium",NA,0,24566,10,"Blastomere B"
"f2520","Epithelium",NA,2,24566,16,"Blastomere B"
"f2521","Epithelium",NA,2,24566,12,"Blastomere B"
"f2522","Epithelium",NA,1,24566,3,"Blastomere B"
"f2523","Epithelium",NA,6,24566,29,"Blastomere B"
"f2524","Epithelium",NA,0,24566,3,"Blastomere B"
"f2525","Epithelium",NA,0,24566,5,"Blastomere B"
"f2526","Epithelium",NA,0,24566,2,"Blastomere B"
"f2527","Epithelium",NA,0,24566,3,"Blastomere B"
"f2528","Epithelium",NA,0,24566,10,"Blastomere B"
"f2529","Epithelium",NA,2,24566,5,"Blastomere B"
"f2530","Epithelium",NA,2,24566,9,"Blastomere B"
"f2531","Epithelium",NA,3,24566,17,"Blastomere A"
"f2532","Epithelium",NA,1,24566,9,"Blastomere A"
"f2533","Epithelium",NA,0,24566,3,"Blastomere A"
"f2534","Epithelium",NA,0,24566,5,"Blastomere A"
"f2535","Epithelium",NA,0,24566,4,"Blastomere A"
"f2536","Epithelium",NA,2,24566,16,"Blastomere A"
"f2537","Epithelium",NA,0,24566,4,"Blastomere A"
"f2538","Epithelium",NA,0,24566,3,"Blastomere A"
"f2539","Epithelium",NA,0,24566,8,"Blastomere A"
"f2540","Epithelium",NA,0,24566,8,"Blastomere A"
"f2541","Epithelium",NA,0,24566,19,"Blastomere A"
"f2542","Epithelium",NA,1,24566,10,"Blastomere A"
"f2543","Epithelium",NA,0,24566,9,"Blastomere A"
"f2544","Epithelium",NA,0,24566,13,"Blastomere A"
"f2545","Epithelium",NA,0,24566,9,"Blastomere A"
"f2546","Epithelium",NA,5,24566,13,"Blastomere A"
"f2547","Epithelium",NA,0,24566,14,"Blastomere A"
"f2548","Epithelium",NA,0,24566,11,"Blastomere A"
"f2549","Epithelium",NA,0,24566,10,"Blastomere A"
"f2550","Epithelium",NA,0,24566,9,"Blastomere A"
"f2551","Epithelium",NA,0,24566,4,"Blastomere A"
"f2552","Epithelium",NA,0,24566,9,"Blastomere A"
"f2553","Epithelium",NA,0,24566,5,"Blastomere B"
"f2554","Epithelium",NA,0,24566,2,"Blastomere B"
"f2555","Epithelium",NA,0,24566,11,"Blastomere B"
"f2556","Epithelium",NA,2,24566,3,"Blastomere B"
"f2557","Epithelium",NA,0,24566,5,"Blastomere B"
"f2558","Epithelium",NA,0,24566,3,"Blastomere B"
"f2559","Epithelium",NA,0,24566,4,"Blastomere B"
"f2560","Epithelium",NA,0,24566,4,"Blastomere B"
"f2561","Epithelium",NA,1,24566,5,"Blastomere B"
"f2562","Epithelium",NA,0,24566,10,"Blastomere B"
"f2563","Epithelium",NA,1,24566,16,"Blastomere B"
"f2564","Epithelium",NA,0,24566,1,"Blastomere B"
"f2565","Epithelium",NA,0,24566,2,"Blastomere B"
"f2566","Epithelium",NA,1,24566,2,"Blastomere B"
"f2567","Epithelium",NA,1,24566,3,"Blastomere B"
"f2568","Epithelium",NA,0,24566,4,"Blastomere B"
"f2569","Epithelium",NA,0,24566,9,"Blastomere B"
"f2570","Epithelium",NA,0,24566,9,"Blastomere B"
"f2571","Epithelium",NA,0,24566,10,"Blastomere B"
"f2572","Epithelium",NA,1,24566,8,"Blastomere B"
"f2573","Epithelium",NA,0,24566,2,"Blastomere B"
"f2574","Epithelium",NA,0,24566,18,"Blastomere B"
"f2575","Epithelium",NA,1,24566,6,"Blastomere B"
"f2576","Epithelium",NA,0,24566,10,"Blastomere B"
"f2577","Epithelium",NA,0,24566,10,"Blastomere A"
"f2578","Epithelium",NA,0,24566,6,"Blastomere A"
"f2579","Epithelium",NA,0,24566,3,"Blastomere A"
"f2580","Epithelium",NA,0,24566,3,"Blastomere A"
"f2581","Epithelium",NA,0,24566,5,"Blastomere A"
"f2582","Epithelium",NA,0,24566,8,"Blastomere A"
"f2583","Epithelium",NA,0,24566,9,"Blastomere A"
"f2584","Epithelium",NA,0,24566,11,"Blastomere A"
"f2585","Epithelium",NA,0,24566,8,"Blastomere A"
"f2586","Epithelium",NA,0,24566,7,"Blastomere A"
"f2587","Epithelium",NA,0,24566,14,"Blastomere A"
"f2588","Epithelium",NA,0,24566,2,"Blastomere A"
"f2589","Epithelium",NA,0,24566,8,"Blastomere A"
"f2590","Epithelium",NA,0,24566,19,"Blastomere A"
"f2591","Epithelium",NA,0,24566,10,"Blastomere A"
"f2592","Epithelium",NA,0,24566,8,"Blastomere A"
"f2593","Epithelium",NA,1,24566,9,"Blastomere A"
"f2594","Epithelium",NA,0,24566,8,"Blastomere A"
"f2595","Epithelium",NA,0,24566,5,"Blastomere A"
"f2596","Epithelium",NA,3,24566,7,"Blastomere A"
"f2597","Epithelium",NA,1,24566,21,"Blastomere A"
"f2598","Epithelium",NA,0,24566,4,"Blastomere A"
"f2599","Epithelium",NA,4,24566,13,"Blastomere A"
"f2600","Epithelium",NA,2,24566,10,"Blastomere A"
"f2601","Epithelium",NA,0,24566,11,"Blastomere A"
"f2602","Epithelium",NA,0,24566,13,"Blastomere A"
"f2603","Epithelium",NA,0,24566,3,"Blastomere A"
"f2604","Epithelium",NA,0,24566,18,"Blastomere A"
"f2605","Epithelium",NA,1,24566,10,"Blastomere A"
"f2606","Epithelium",NA,1,24566,8,"Blastomere A"
"f2607","Epithelium",NA,0,24566,13,"Blastomere A"
"f2608","Epithelium",NA,0,24566,6,"Blastomere A"
"f2609","Epithelium",NA,0,24566,7,"Blastomere A"
"f2610","Epithelium",NA,0,24566,14,"Blastomere A"
"f2611","Epithelium",NA,0,24566,12,"Blastomere A"
"f2612","Epithelium",NA,0,24566,8,"Blastomere A"
"f2613","Epithelium",NA,0,24566,5,"Blastomere A"
"f2614","Epithelium",NA,0,24566,4,"Blastomere A"
"f2615","Epithelium",NA,0,24566,7,"Blastomere A"
"f2616","Epithelium",NA,1,24566,4,"Blastomere A"
"f2617","Epithelium",NA,0,24566,4,"Blastomere A"
"f2618","Epithelium",NA,0,24566,8,"Blastomere A"
"f2619","Epithelium",NA,3,24566,10,"Blastomere A"
"f2620","Epithelium",NA,1,24566,11,"Blastomere A"
"f2621","Epithelium",NA,2,24566,20,"Blastomere A"
"f2622","Epithelium",NA,0,24566,6,"Blastomere A"
"f2623","Epithelium",NA,1,24566,7,"Blastomere A"
"f2624","Epithelium",NA,0,24566,4,"Blastomere A"
"f2625","Epithelium",NA,0,24566,2,"Blastomere A"
"f2626","Epithelium",NA,9,24566,11,"Blastomere A"
"f2627","Epithelium",NA,0,24566,10,"Blastomere A"
"f2628","Epithelium",NA,0,24566,21,"Blastomere A"
"f2629","Epithelium",NA,2,24566,5,"Blastomere A"
"f2630","Epithelium",NA,0,24566,9,"Blastomere A"
"f2631","Epithelium",NA,0,24566,10,"Blastomere A"
"f2632","Epithelium",NA,1,24566,11,"Blastomere A"
"f2633","Epithelium",NA,1,24566,6,"Blastomere B"
"f2634","Epithelium",NA,0,24566,3,"Blastomere B"
"f2635","Epithelium",NA,0,24566,8,"Blastomere B"
"f2636","Epithelium",NA,1,24566,2,"Blastomere B"
"f2637","Epithelium",NA,3,24566,6,"Blastomere B"
"f2638","Epithelium",NA,0,24566,4,"Blastomere B"
"f2639","Epithelium",NA,0,24566,7,"Blastomere B"
"f2640","Epithelium",NA,0,24566,6,"Blastomere B"
"f2641","Epithelium",NA,4,24566,10,"Blastomere B"
"f2642","Epithelium",NA,0,24566,4,"Blastomere B"
"f2643","Epithelium",NA,0,24566,5,"Blastomere B"
"f2644","Epithelium",NA,1,24566,11,"Blastomere B"
"f2645","Epithelium",NA,0,24566,6,"Blastomere B"
"f2646","Epithelium",NA,1,24566,4,"Blastomere B"
"f2647","Epithelium",NA,0,24566,4,"Blastomere B"
"f2648","Epithelium",NA,0,24566,9,"Blastomere B"
"f2649","Epithelium",NA,0,24566,3,"Blastomere B"
"f2650","Epithelium",NA,0,24566,2,"Blastomere B"
"f2651","Epithelium",NA,1,24566,2,"Blastomere B"
"f2652","Epithelium",NA,0,24566,4,"Blastomere B"
"f2653","Epithelium",NA,0,24566,3,"Blastomere B"
"f2654","Epithelium",NA,1,24566,4,"Blastomere B"
"f2655","Epithelium",NA,3,24566,3,"Blastomere B"
